Depth,OG,1,2,3,4
288.0,66.9932,0.09444028296428096,0.030533488287738143,-0.2642514827994578,-0.21709260456222523
288.5,63.8895,0.10547401074465051,0.05399619317336965,-0.26581999809404416,-0.2571768779114253
289.0,58.9399,0.11456343226852167,0.08274414292258729,-0.24608132914323277,-0.17522750795677372
289.5,57.2054,0.11603960331267008,0.09467761887880942,-0.23723725708659207,0.018145407703577653
290.0,56.7118,0.10911882141858953,0.07862704513389537,-0.3181398412216524,-0.05062123029400838
290.5,54.6012,0.13356168270056248,0.13410883963454598,-0.29193374057701194,-0.1615978336588093
291.0,50.88,0.1464790660827348,0.18423650514985196,-0.19937566081697583,-0.08250452994414914
291.5,50.902,0.13682823446488715,0.17320908869706464,-0.20539163739101332,-0.12812825436637762
292.0,55.7723,0.14986276018611216,0.2047354425769833,-0.1686523602549685,-0.11239709012901186
292.5,61.4889,0.15451043848954749,0.23497994266820188,-0.0795260348801999,0.11381812738475286
293.0,67.457,0.13947050470908645,0.2045355019140193,-0.1253468129782256,0.0479806264347541
293.5,67.5467,0.16076133261143244,0.2553424408527216,-0.06371668656136037,-0.05892453398679002
294.0,60.0797,0.16973635857364988,0.2985741123866993,0.06266810025690155,-0.008313035065682596
294.5,54.5662,0.16068285096749108,0.29238732089536323,0.11865875505270661,-0.016662417378117206
295.0,50.2912,0.16080028509241992,0.3008507507936369,0.191731975978688,0.23048498674054885
295.5,46.8693,0.13282896409229028,0.24396536071444877,0.15157555725406074,0.3622076169610753
296.0,45.2265,0.1404589501540969,0.2520770886133146,0.1450308733453532,0.38634933565013313
296.5,43.2942,0.1510306347206859,0.2869292521758875,0.22486114166202134,0.5423120160986921
297.0,42.2541,0.12899773134668197,0.24897567622103636,0.22185689941827005,0.4609093516313891
297.5,44.4403,0.14377763361298848,0.2784113347405089,0.28896901395666114,0.2821956167677928
298.0,44.2423,0.15052818616096492,0.3147756230615013,0.45840579059924647,0.4433421823538172
298.5,39.446,0.09856541576332833,0.21041719922660826,0.41522498353291054,0.6478280606932475
299.0,37.1401,0.08172227172248878,0.14283908533119913,0.27301400375474005,0.5572503963362951
299.5,37.6207,0.08956590391565548,0.15667060967875773,0.27033549638587406,0.7072031306636565
300.0,39.0428,0.06934280200325636,0.1094278941916934,0.1687265048161796,0.638998271838275
300.5,43.8703,0.0881906606032158,0.13366195617631366,0.11572912995072478,0.37731466054490675
301.0,47.4484,0.08782034060712697,0.15243402558803137,0.17945213562793713,0.5084345332294268
301.5,46.3096,0.06183237437951358,0.08680230890411961,0.07411638878095593,0.4255609384573981
302.0,46.4075,0.07921105067845054,0.11125198416485986,0.051309172701255124,0.14049844480168308
302.5,50.2941,0.0997397994263613,0.17264560869726545,0.1891204977677882,0.2231471771468249
303.0,59.6882,0.08250848039486607,0.14485471890511228,0.2005931476400058,0.03480026827224965
303.5,68.9803,0.08771596253174442,0.16061019965575113,0.2739014326400565,0.18453247346749543
304.0,70.5647,0.06611123485690361,0.1104586800160226,0.21972285324336432,0.2481802552987807
304.5,71.1138,0.07047380677010276,0.11437061126078542,0.20372952638820233,0.21740637609187488
305.0,70.9332,0.06969144550205478,0.1135977584338022,0.19713321036928236,0.3572715891928357
305.5,67.0662,0.05941907344992723,0.09096840955241668,0.16543107592221462,0.36855501302300725
306.0,72.9379,0.05373245195076409,0.07235097448257408,0.10939402678249821,0.2223300834255292
306.5,88.0107,0.06344191290747046,0.09148789614722876,0.13378079303602336,0.136394271208266
307.0,97.3544,0.05803129118926782,0.08802755428394922,0.17158529834304104,0.25090570356946373
307.5,99.4865,0.03177877155553777,0.023409969602767547,0.08342262761184528,0.32434556004222775
308.0,92.825,0.03934864487795791,0.023311219825829503,0.04183281731887298,0.4034370858052223
308.5,81.5289,0.020168041599415265,-0.019253177809732222,-0.05571100209028092,0.4253980530580688
309.0,75.8348,0.029377252606011133,-0.0160835697175793,-0.12965663139493497,0.3883122544128882
309.5,72.4629,0.040254782163617435,0.009598316092680848,-0.13313990055888184,0.3421575239968867
310.0,64.4616,0.027947716333044267,-0.014114522172591267,-0.17232028492588256,0.29094391515707324
310.5,58.9871,0.04253224538679257,0.007737247091726231,-0.17110371874159022,0.15051113508454245
311.0,60.5284,0.04768420946037583,0.029639583533715416,-0.10549694115014209,0.12489502184647322
311.5,66.2251,0.04723611174172623,0.03005638727920841,-0.06684235284216426,-0.014345483640566484
312.0,72.1285,0.04848656727985308,0.042518704731695785,0.025000197811823267,0.23052720488643977
312.5,74.1043,0.017999836743199518,-0.0342581190782195,-0.06908007356565969,0.2585839023145618
313.0,74.0444,0.03396408015546727,-0.012156021436238491,-0.06606268307295227,0.2603149893592834
313.5,74.4333,0.03851993485912899,0.0018377926924611507,-0.03370639055594946,0.2562655922850259
314.0,72.2047,0.031097791138687304,-0.008390556358458477,0.006354511105867221,0.43609191248830703
314.5,69.1543,0.012197629117024314,-0.06050451800640514,-0.06681788142044753,0.47923516621277823
315.0,72.0726,0.019944543774165244,-0.052521979830440504,-0.05691208979323527,0.5610872742249041
315.5,75.8876,0.004935531091096894,-0.08606458700298122,-0.09677844098510834,0.6191877336548497
316.0,79.0211,0.005085883500501418,-0.09906280268250947,-0.13953425707003528,0.5957388159435801
316.5,79.4955,0.01468757944944302,-0.08024426284379517,-0.11902143993983191,0.4762230828414541
317.0,73.6215,0.01123294142743299,-0.08225971678519779,-0.09350872204848093,0.35673182358204364
317.5,68.0354,0.02251858529282149,-0.05766002527033607,-0.027135197508243038,0.3665435186652934
318.0,63.115,0.008577683163696784,-0.08114781900417338,-0.014863548097000648,0.3564996069743847
318.5,57.4545,0.010236653403374683,-0.08599275629244063,-0.018313224160058872,0.12296004509321815
319.0,53.8864,0.03664350889179818,-0.019962607822078413,0.11597014101240721,-0.03669367863042494
319.5,55.151,0.03398009356547129,-0.004433526309702878,0.2511819539191288,-0.022481422363679008
320.0,62.9583,0.017805345409061948,-0.034041445501134276,0.30427445968506106,-0.004045027520125634
320.5,70.4078,0.00998199095554126,-0.05786505329123388,0.31390250225712296,0.002818019776099131
321.0,70.5361,0.011031028788961353,-0.05536250663472428,0.35897590351348185,0.046886215808258344
321.5,68.845,0.002479311064644961,-0.07147865040376147,0.38185798038812424,0.24023364444395878
322.0,70.8163,-0.022990653010277622,-0.1359917840267474,0.2924264246540295,0.230867007757403
322.5,72.6423,-0.004250612003344255,-0.10943838928088999,0.293781158626378,-0.001490626144371695
323.0,74.2323,0.01788502620857659,-0.043395812122731206,0.45623627351178014,0.05865915268312531
323.5,75.6508,-0.007979751845445021,-0.08696481688961838,0.5004574109456493,0.07006302232607005
324.0,73.1304,-0.03244046925274656,-0.1480745389142955,0.4696871904892747,0.285075845663246
324.5,69.0297,-0.04199821597586694,-0.1908421349758802,0.3759920225706743,0.20913428301868503
325.0,64.3713,-0.02691441808390155,-0.1563059780159263,0.4209963880949386,0.3562718319609597
325.5,62.4992,-0.04835430954374859,-0.20308660899352235,0.35406788247098603,0.4392715950970478
326.0,63.4144,-0.04553302445225089,-0.20987416678135518,0.30235455202451794,0.3479476548311441
326.5,59.8084,-0.04379420943017272,-0.20472018095110686,0.2874725365084228,0.21924820333918826
327.0,54.1881,-0.04280442682525708,-0.2008024517273179,0.2993064357145045,0.18782023502799047
327.5,55.7501,-0.04497249842136265,-0.20481730606852278,0.3027132734896312,0.16369074728486957
328.0,63.0025,-0.05724484584416329,-0.23201541056233885,0.2716822108805018,0.14485079665809483
328.5,69.3054,-0.04980166476223913,-0.22412308428156433,0.2537407068665754,-0.022892469755722365
329.0,73.6723,-0.03777167615894219,-0.1888478338574939,0.3114992048095611,-0.12321403203025642
329.5,79.8888,-0.040538357414695955,-0.18593336588439566,0.3612474649323057,-0.13463281916144362
330.0,81.2441,-0.04609284754217721,-0.19382606273840872,0.3970390807869053,-0.033281653606249184
330.5,72.1962,-0.06355421740602926,-0.23466652967429127,0.35817619814287166,0.15914652989494923
331.0,65.1209,-0.0713350846435782,-0.2644607691573174,0.2782211233590743,0.0908700905426842
331.5,70.6308,-0.06581524495174627,-0.25333957615456226,0.2722578457879877,0.0768059044975967
332.0,80.3001,-0.057746152375840513,-0.23514366061245365,0.29693436410545326,-0.08359741472307969
332.5,83.978,-0.059958329092907284,-0.22728594612462436,0.3617559099352418,-0.0038529866996457928
333.0,84.495,-0.07694298700062388,-0.2689071801865255,0.33068050391944437,0.0022283309752498723
333.5,83.5858,-0.08404557397819166,-0.2908847295137574,0.30277505789932513,-0.10038693610771096
334.0,79.5105,-0.08067474423502925,-0.28795358001744625,0.30528883451137057,-0.27300895430992106
334.5,73.9557,-0.06801764423176898,-0.2521617568703378,0.4017896075819946,-0.17531986929718993
335.0,69.4617,-0.09891830815815204,-0.31512422124436285,0.35714405409423783,-0.04568590439851667
335.5,69.0116,-0.10150298745993307,-0.33884819811879496,0.29848471515274067,0.04444485092244191
336.0,69.0498,-0.1117813344546536,-0.36553332677229766,0.23474212596330019,0.10778247498231229
336.5,65.6751,-0.11662896820053097,-0.3863162681093076,0.16418640038410676,0.07615808665570944
337.0,61.987,-0.1012620338229385,-0.3588024515342609,0.17168309408972734,-0.08879641699262779
337.5,61.9223,-0.09908222090425017,-0.3400875959475017,0.26267002559456015,0.11955071442512342
338.0,66.8281,-0.1255320407907663,-0.40412538679112336,0.20025789367769808,0.14001008025774722
338.5,73.5414,-0.1231032947138687,-0.4100428894882123,0.19556215600585514,0.33652929767248674
339.0,76.982,-0.1392049308221649,-0.45360941565179885,0.12847193982590985,0.38095118552232926
339.5,73.8027,-0.13159561830819108,-0.44520130134827524,0.12934773473123842,0.4507481584791889
340.0,69.0704,-0.1317540290332147,-0.4499814361642491,0.11300047693347064,0.29126166928655983
340.5,68.457,-0.12204904397249261,-0.42218856594659065,0.2050674974117793,0.30205943992911344
341.0,71.9981,-0.13292050303029276,-0.4461314503387577,0.22800168191387804,0.26148497849253977
341.5,74.2987,-0.14376616497988126,-0.4722698888401569,0.25994555069339476,0.37416815541914417
342.0,71.6961,-0.1550200411953138,-0.5095389233607212,0.23727266361474356,0.4267270122850987
342.5,72.2358,-0.15516409783924842,-0.5163114964234493,0.25926596790694667,0.5337790033750079
343.0,76.9112,-0.17658252967264826,-0.5722450073502715,0.19305372052894418,0.5493658912044319
343.5,81.0614,-0.16566639611208175,-0.5643656120943968,0.18925117575370437,0.4712937372392687
344.0,82.9546,-0.16880636941022792,-0.5707376776654246,0.20404976561438645,0.505210026447459
344.5,78.4894,-0.1801233100434252,-0.6027983936101443,0.18229940269820552,0.5568637181185582
345.0,70.5336,-0.19598316441657843,-0.6567057926324105,0.07161260181709082,0.3739058332443687
345.5,68.506,-0.17190247463624284,-0.6146231534418496,0.11589630677220887,0.31473499446647646
346.0,72.115,-0.184619605539357,-0.6366379133965724,0.1193269903038892,0.504621183890402
346.5,76.7797,-0.2011937820144497,-0.692691047400099,1.1561522919327382e-05,0.48650864192136123
347.0,79.0054,-0.18880733109097333,-0.6828027578732322,-0.05792506573439564,0.4851282658234719
347.5,75.9812,-0.18700047251334706,-0.6804542308821092,-0.0903168419664794,0.6113204013115753
348.0,69.9507,-0.19439013593348486,-0.7091215679299092,-0.1984724169357495,0.5987052874077756
348.5,65.5565,-0.1827956282833918,-0.6975971595343274,-0.2685874043292456,0.39395652981495166
349.0,67.0065,-0.16170488679904696,-0.6485857254308083,-0.22915960487407505,0.31305485535492783
349.5,72.0768,-0.16122409069063826,-0.6425754768300377,-0.22975819934248684,0.259202739452773
350.0,76.2969,-0.15785954701140692,-0.6407889950345302,-0.257478043533178,0.14186873027876035
350.5,80.7366,-0.14957770665622794,-0.6233817439329579,-0.25676650205362495,0.12521440761509214
351.0,81.6881,-0.14359042551724024,-0.6129793242293038,-0.28627162352807595,-0.027214241668479824
351.5,77.6638,-0.12447936310266539,-0.5683903570622525,-0.2593195993051454,-0.13600869909740004
352.0,74.1735,-0.12114532922286457,-0.5527339282541528,-0.24805997843601793,-0.19064738437121864
352.5,74.0802,-0.11142285616046374,-0.5318565267120808,-0.2517390539913624,-0.31868110255559406
353.0,70.5493,-0.09637777658807366,-0.4916461602724691,-0.2103915300120262,-0.3762171288451503
353.5,65.4389,-0.0905234933076905,-0.46926812489331926,-0.17079440273514493,-0.3876516284937171
354.0,65.407,-0.08603652328591568,-0.4509476609704083,-0.1325480859652583,-0.24782601609686575
354.5,65.2675,-0.08754352319081916,-0.45178563791275306,-0.14713632781058614,-0.13094931845643168
355.0,61.6211,-0.08049895150628095,-0.43476658086310205,-0.15842455774607747,-0.09224121641907879
355.5,58.3811,-0.0683414200161301,-0.4011725944615625,-0.1380498945821602,-0.03334135191373925
356.0,54.2839,-0.06144800384174803,-0.37454850316344346,-0.09866982677592301,0.13747344090149288
356.5,45.8053,-0.06688346875554864,-0.38106036798985987,-0.12441936336362304,0.2144282062088582
357.0,37.351,-0.0555551474115663,-0.35438595197571443,-0.12559944419977867,0.19816261073838728
357.5,33.1867,-0.04405621828522208,-0.31495719464234584,-0.06820294538669991,0.40000966608964805
358.0,31.8719,-0.05123991511353116,-0.32101046511799314,-0.08637004547062775,0.5747679366159436
358.5,30.8749,-0.05346265811000544,-0.3282699856416078,-0.15884905012954026,0.5419437040483251
359.0,27.9692,-0.029294560632032878,-0.2676117690806866,-0.11921247843302417,0.6218114166901642
359.5,24.8772,-0.03058723724155066,-0.25376170417497723,-0.11845282885982464,0.5683589042299578
360.0,22.8103,-0.014907079212620423,-0.20976555412945677,-0.07218523910259891,0.5606444512645896
360.5,20.5214,-0.011796273849207303,-0.18600020002954476,-0.029523937469549278,0.5981181073131748
361.0,18.8519,-0.005966314792652979,-0.16183335937149212,0.0018768248171491357,0.47594881205112316
361.5,19.9397,0.011911256533734463,-0.10725263635540036,0.0860544733952671,0.3313017377903785
362.0,23.6207,0.023302523337022273,-0.05776996642455118,0.213185755109844,0.2467395665426807
362.5,27.5616,0.03400607749148866,-0.012218642414629301,0.3464467678943961,0.1437191082311671
363.0,28.8931,0.03233120265812641,0.012718037953202619,0.4925081775213959,0.22535205566013575
363.5,28.1386,0.0001895769863750408,-0.04779751069420648,0.47086257031309176,0.40189480812920425
364.0,29.0773,-0.002853982187046592,-0.06383894781686669,0.4054593522664221,0.23995152014342125
364.5,30.4598,0.009335728272634127,-0.024829393210990067,0.4510720041621286,0.2863568775527295
365.0,29.7457,0.013807589107039794,-0.0016197087388115678,0.4975584613618438,0.24531062906141676
365.5,30.4674,-0.001134923133360636,-0.018837940258237533,0.5002706532489192,0.4179457033462561
366.0,34.1662,-0.020143773116024496,-0.06804050362567754,0.3885417833173864,0.41757312904235555
366.5,34.4555,-0.009926201945295223,-0.045450036646044564,0.3609383465054198,0.43139305576942677
367.0,31.8984,-0.010422470117294661,-0.041011100402019184,0.3080278327082662,0.20349541764309212
367.5,29.1485,0.02066120123483777,0.041756106546931154,0.42239734283046604,0.134297743888037
368.0,26.9207,0.009000843920305276,0.041678097208529684,0.4695281683160237,0.11728477285609579
368.5,26.265,-0.0019010831542696437,0.02316481169817444,0.4588662240335795,0.22390301430871412
369.0,24.9476,-0.009662301114506661,0.0003599497595060835,0.3634983991748196,0.002739150242938291
369.5,22.3229,0.01994273689505172,0.07658354498893695,0.4552431033401412,-0.13509055893021657
370.0,20.0572,0.01017666509784714,0.07799390170573542,0.49512361638297125,-0.0886421997698599
370.5,22.3792,-0.0014208129103893024,0.053619748671750185,0.45262244501615295,-0.1774931794414622
371.0,34.6193,0.0041694901354275135,0.06562583737952746,0.43841785729497,-0.316304682689472
371.5,50.1992,0.010968582494874642,0.09460292564557267,0.5017958864266227,-0.10676701126009795
372.0,58.3091,-0.013154160386439084,0.04485285325070982,0.4298916284376255,0.1121277261084531
372.5,56.9109,-0.02978506921383514,-0.0057366128078337325,0.2768444053306096,-0.00042079191176407597
373.0,55.2766,-0.005747961959780967,0.041918397402432986,0.2649433650265739,-0.09302745134100829
373.5,58.1459,0.00909811234143012,0.09031926073391694,0.3247778648171638,-0.04903917280614166
374.0,60.2931,-0.01611199433547738,0.04516033245432774,0.26482829929627844,-0.09122580114204312
374.5,58.0837,-0.006897189364381368,0.055904106706466804,0.2426204219663592,-0.06782507592135785
375.0,49.5247,-0.013503784435040729,0.04959109445431995,0.22041752935565648,0.13545960556797382
375.5,41.4912,-0.0225618922589464,0.022691112820227507,0.12224352898918657,0.15892833750068608
376.0,42.4016,-0.012846820025647535,0.04260361122718664,0.0900914485500205,0.2817165511697357
376.5,48.5107,-0.02215711768620537,0.02624100329951405,0.022801553928491786,0.399329292782801
377.0,49.4309,-0.014201555181997791,0.03713882980060002,-0.04445278056519589,0.34163955036093163
377.5,46.9927,-0.006132597227473697,0.06088264583463187,-0.058462357062720426,0.24714686206912664
378.0,48.3384,-0.0005939378171428068,0.08169029729856851,-0.031657483554770174,0.21789238582596102
378.5,50.6473,0.006979048169824412,0.10464298458531866,0.005224425241923848,0.18517015911710288
379.0,50.5933,0.003081102827980775,0.10337006569882562,0.021069781980760947,0.07158544793042844
379.5,53.2156,0.0008886369867110641,0.10664332114282238,0.060042269518916655,0.24873506931981576
380.0,60.6185,-0.01339828963653927,0.06953565088600504,-0.012336443276933848,0.3209492717966888
380.5,62.3939,-0.01541842805991156,0.05866289567064204,-0.07601684509309962,0.35891482152395077
381.0,54.2551,-0.017423952595292648,0.050710546784218456,-0.13470160780445645,0.5082187589224794
381.5,49.5056,-0.023776518714463797,0.03197838841267089,-0.21359840385512327,0.6141155792995021
382.0,49.7686,-0.02569377757525999,0.017334823061768537,-0.31919144980855024,0.5212571731357164
382.5,51.0859,-0.005883415932747096,0.06072621417799742,-0.306805309721626,0.36122268072409863
383.0,54.1432,1.6552167230912386e-05,0.08708596912226259,-0.24639977716760567,0.3954431348720152
383.5,56.0053,-0.007119481026270597,0.0733105233716854,-0.25366475409415057,0.2515100845882085
384.0,56.4782,0.003150102630278523,0.10019878958232131,-0.18713518838126306,0.3801188350245326
384.5,55.0551,-0.005298251248171493,0.08480843166035265,-0.19855279305902765,0.42067229775850346
385.0,50.5269,0.004955711517227147,0.10699342568928132,-0.18351893616388318,0.36481686099122373
385.5,45.0667,0.014925110176043093,0.1386202544989375,-0.12247611255608355,0.4637893234125309
386.0,40.1836,0.0021111071757861782,0.1178284091204651,-0.13068730835170675,0.2727264634496355
386.5,38.2769,0.03211034669493205,0.18473878128469656,-0.017029085957083998,0.11038698955458846
387.0,41.6492,0.02878236944430706,0.2033332483287785,0.12233103027884176,0.17377137270311896
387.5,48.7638,0.004054170188038474,0.152986568113876,0.14074761840513014,0.37087661516628156
388.0,56.2987,-0.018996247953181247,0.08479978102081266,0.021934245363117597,0.2515067692748428
388.5,60.9948,0.004400758154090726,0.12914802074956175,0.06114798813863815,0.24578768390995218
389.0,62.7575,0.010905577352344108,0.1544939485021418,0.11649548183657953,0.1750558654724458
389.5,61.8276,-0.00195228202539359,0.13510663715344298,0.14135361105687097,0.24551237841236873
390.0,55.626,-0.011949368938543245,0.10176587125031573,0.08659754174269875,0.11311435820683619
390.5,46.8211,-0.0009363705177486162,0.126891811359472,0.12505549026068222,-0.04279782648944479
391.0,41.9548,0.0019950144264491093,0.14022344187705202,0.1813050651989352,-0.008332715688626079
391.5,41.2713,-0.0009803442285193746,0.14046729793228396,0.23393811461660613,0.21470463617623067
392.0,42.9378,-0.0313334553766506,0.06744360271302491,0.12208206205153904,0.1366706856129232
392.5,44.6981,-0.003065078135106355,0.11639033126346073,0.14355315765610058,0.010904060367643407
393.0,43.8056,-0.0010842526792101412,0.1386133944794444,0.2034989274873943,-0.06225564613782371
393.5,44.3127,-0.003048567946027913,0.13987389741773076,0.2498467007506155,-0.04654620108763958
394.0,42.1099,-0.011238111878417164,0.12251944466086441,0.24996780516344438,0.039734444274079905
394.5,38.1695,-0.02569879437023099,0.08818849292248375,0.20371755708505274,0.18752346817572899
395.0,42.6348,-0.02728385591805981,0.07312472849317989,0.12724451987225988,0.17022386350205873
395.5,55.5523,-0.026398365617579824,0.07528282052333202,0.08965809559135389,0.2356994317473808
396.0,63.2315,-0.022344447727762503,0.07950501307950844,0.04290874231186109,0.06619037916895405
396.5,60.2786,-0.011974483169871429,0.11040767280350264,0.07336478585612762,0.05166624733477106
397.0,57.0711,-0.017733829699883488,0.1014354495381828,0.06506020274980119,0.09693871103095802
397.5,57.4922,-0.025945529548185766,0.08443084223271258,0.040682516859048404,0.2446027852528197
398.0,57.0795,-0.0236732600767832,0.08159564987389585,-0.0008147644781085382,0.2927487324049091
398.5,54.2289,-0.019709947915200754,0.0950892643354037,0.003194228668688814,0.34244316810297565
399.0,52.3914,-0.022053753068380935,0.09104877505968645,-0.025195997466407397,0.2509986262142611
399.5,57.4704,-0.009483598238876682,0.12188328715406702,0.007354137478037769,0.06574239220098414
400.0,60.5131,-0.0029585163863369065,0.15060440552853974,0.09072146465103668,0.17000966250907787
400.5,56.9321,-0.022320795573254254,0.11180234713459926,0.05829487868457365,0.20484877601998433
401.0,53.2632,-0.021151761742361448,0.1062579210588736,0.027350706893673422,0.13541602434963276
401.5,52.9617,-0.010597936879692526,0.13430664729479072,0.06979882914872625,0.14360592672164155
402.0,57.0789,-0.01536837625058449,0.13282413574448607,0.09583773428641898,0.2560945565075752
402.5,61.9813,-0.021563983014551,0.11632690174792817,0.06773838169790694,0.3056114842433429
403.0,64.0675,-0.020826076603284494,0.11722648717705647,0.06568141008490215,0.4037412882714226
403.5,61.5257,-0.02684626102787766,0.10432697667422217,0.03963743773623953,0.48871249389102445
404.0,55.6719,-0.02703560463678797,0.10089794838370601,0.013923422224449783,0.5746686034859293
404.5,50.5505,-0.035102931615822154,0.07962721525929482,-0.04827898236300312,0.43545581080370505
405.0,50.6767,-0.010088157394598259,0.13375792299522846,0.01831843317081048,0.27185875076843774
405.5,52.7518,-0.010057207622245913,0.15284501515269,0.11464129611800673,0.3600540077203487
406.0,53.5608,-0.02319375930239722,0.12433488421295234,0.1213289292989235,0.3516608951376147
406.5,53.6184,-0.02580067713477016,0.11464938852689843,0.12069486880702493,0.22231257662113024
407.0,51.5097,-0.016420585149623215,0.13593901543936407,0.17321742135914048,0.027944028808131165
407.5,47.4843,-0.0018261562391539772,0.18095295538323508,0.30826862445373104,0.03666472165608821
408.0,47.6243,-0.020025657618554363,0.152761032706063,0.3571142887662354,0.015049667621182775
408.5,51.55,-0.03056951296452326,0.12261925743753647,0.3550139319651567,-0.09590180067086235
409.0,52.767,-0.02227815193187782,0.13874722051472954,0.4104032391787211,-0.18523086653954543
409.5,52.4492,-0.03190239174881974,0.12399030349622861,0.45078545722807806,-0.2855110102739806
410.0,53.7472,-0.031477584091519406,0.12386306750721461,0.5096797433639387,-0.22545334928516722
410.5,55.3995,-0.049797512575906144,0.08426942339823627,0.5073677002042453,-0.05939881413879743
411.0,56.7939,-0.06619161384074508,0.03503065940360128,0.43616629424866044,0.005564684670913068
411.5,57.6232,-0.06959019575043045,0.01611759733433852,0.3806548100437702,0.07075291672510407
412.0,58.4412,-0.059391763195274075,0.03290192541879027,0.3955882737000959,0.10722821283717518
412.5,54.804,-0.06642295071396856,0.02287439116715591,0.4098185544926305,0.40386268331132624
413.0,48.6971,-0.09282679141762412,-0.04910952769709378,0.27629983204419556,0.41892243702563936
413.5,47.4532,-0.07331365450467725,-0.020925269659677,0.26050250115108636,0.4188850304712603
414.0,51.0753,-0.08026155577529842,-0.029338032621596857,0.23949422981406365,0.45395770163631793
414.5,53.1121,-0.07809346842943556,-0.03206352633483097,0.2110540386410838,0.46702931291894645
415.0,50.3981,-0.08274539215903284,-0.04419519478200206,0.16452105147543222,0.48313684908425436
415.5,49.8299,-0.07971072813311325,-0.04321929959641987,0.1307936857574523,0.4404212202776708
416.0,55.0417,-0.07935590811866898,-0.04411807061488957,0.09061969161563267,0.30852808800896636
416.5,59.303,-0.06692999570275167,-0.01671584937390737,0.10996545979398921,0.2159620160747258
417.0,61.4785,-0.06498838658614939,-0.004314919745058954,0.14267493850154228,0.3031295994761928
417.5,62.9367,-0.08942772219212547,-0.06077692242548201,0.04468257139163915,0.2677856300387207
418.0,65.8692,-0.07429501581921227,-0.04524621518572509,-0.010464845752553579,0.022441829314000426
418.5,71.7251,-0.057693416395445576,0.004377977380231721,0.061057515651147545,0.023275843017589625
419.0,76.8192,-0.07421325149682578,-0.027261529457255275,0.02644648487556274,0.017801246002279454
419.5,75.1072,-0.06777718294806381,-0.020758338343497697,0.011165020741228611,0.15960024148126994
420.0,70.072,-0.08562038981114295,-0.06169740095601246,-0.08071413926025033,0.24382180509449902
420.5,69.655,-0.07604978066337502,-0.052953033038485024,-0.14037200378385542,0.24268089352505762
421.0,68.5969,-0.06577164163198876,-0.02890517535962581,-0.15841652678081883,0.15315599485456846
421.5,64.8398,-0.05850965653306702,-0.005650409824894782,-0.1287041743614103,0.06287375256411214
422.0,61.2925,-0.050460829850601754,0.01800189927162547,-0.08628924143281344,0.05686687219949358
422.5,59.0451,-0.05649193653946467,0.009424782476204863,-0.087645791955412,-0.06350489097857295
423.0,57.1407,-0.04393772736528506,0.04196793120296391,-0.013720474395858683,0.10801977311338143
423.5,55.2009,-0.06276437197357518,0.004629048416037934,-0.05199470056941003,0.2247878535876579
424.0,51.4335,-0.05798208719188282,0.004556598242248677,-0.09178689062743446,0.08663566123186303
424.5,46.9956,-0.03583849367137559,0.060858847976960055,-0.01765076846539969,0.00019806363209225037
425.0,48.9905,-0.036035110623700614,0.07805012493666531,0.07115568771976905,0.1733599314511641
425.5,51.9815,-0.058295590449288726,0.027680049236911752,0.01906299586212488,0.26736846927215285
426.0,49.1542,-0.04994321767207603,0.03508748152415382,0.005747066186259835,0.26609241672106393
426.5,46.9623,-0.040305404034641876,0.06549955179276047,0.07526686682692896,0.4656504761205515
427.0,47.5074,-0.05660263458620872,0.033149788000238226,0.045507801837984516,0.5461168142962876
427.5,50.7058,-0.048810278411183,0.043067279637810076,0.04382562962663386,0.5301011785675761
428.0,53.4648,-0.04267092310728695,0.06545593523648871,0.10177557679296685,0.70043646405253
428.5,51.1713,-0.05491386793333433,0.04080179851120495,0.08195090784418986,0.8282679012829973
429.0,45.6756,-0.05418552854969456,0.03667463270665554,0.05582277983124414,0.8373826366241822
429.5,40.0033,-0.05040409643535849,0.049185044135186914,0.07585482777535425,0.8833085534845774
430.0,37.4891,-0.04683798597462624,0.05803113329937419,0.07943244312709857,0.6326556023823581
430.5,37.7521,-0.02259201997142019,0.12438822050483885,0.21720085789158067,0.5674497746970621
431.0,41.9152,-0.03306265111197543,0.11924973550407332,0.2973656496792505,0.454043214109764
431.5,47.4183,-0.04375655886581784,0.1000927466013106,0.33101427973675673,0.4118248578662439
432.0,46.8197,-0.040637385846036954,0.10234468745466344,0.3474058310020788,0.3103925093464645
432.5,42.8241,-0.03547926618329347,0.126571071771563,0.4347075511699267,0.5205589768056987
433.0,44.6039,-0.07509762037190985,0.03491408315807938,0.2860145915807981,0.31230559164384947
433.5,48.7439,-0.04112569502499675,0.09635319749604312,0.31608489521683863,0.1850583044604659
434.0,49.0354,-0.046537387605880706,0.10245045961653898,0.33538407381121194,0.029088209069387187
434.5,49.9157,-0.04648113901563181,0.10589533899638215,0.3585744088171656,-0.018363039844104496
435.0,51.5303,-0.05694185276421019,0.08293901592494457,0.32755869377989744,-0.018687172901888833
435.5,50.7787,-0.06151288606377055,0.06895522903812576,0.2887834028705401,-0.27634600638216195
436.0,50.9692,-0.03048765832030385,0.14221370760082222,0.3961072493357424,-0.33073620753193617
436.5,52.7069,-0.04910221214788408,0.1216761915826395,0.43082686843760526,-0.3171493311918733
437.0,53.1314,-0.0537520067145448,0.10682507460237423,0.42653387826620154,-0.29453520941128913
437.5,51.0016,-0.0576676462325973,0.0952759268256858,0.38791716315335933,-0.4994244744699586
